,date,ticker,shares_outstanding
24,"April 2, 2018",DY,31190000.0
0,"Oct. 26, 2020",DRQ,35100000.0
1,"Sept. 30, 2020",DRQ,35090000.0
2,"July 27, 2020",DRQ,35090000.0
3,"June 30, 2020",DRQ,35070000.0
4,"May 4, 2020",DRQ,35060000.0
5,"March 31, 2020",DRQ,35060000.0
6,"March 18, 2020",DRQ,35380000.0
7,"Feb. 26, 2020",DRQ,35870000.0
8,"Dec. 31, 2019",DRQ,35860000.0
9,"Oct. 22, 2019",DRQ,36180000.0
10,"Sept. 30, 2019",DRQ,36180000.0
11,"July 25, 2019",DRQ,36210000.0
12,"July 23, 2019",DRQ,36210000.0
13,"June 30, 2019",DRQ,36210000.0
14,"April 25, 2019",DRQ,36230000.0
15,"March 31, 2019",DRQ,36210000.0
16,"March 19, 2019",DRQ,35760000.0
17,"Feb. 25, 2019",DRQ,36390000.0
18,"Dec. 31, 2018",DRQ,36260000.0
19,"Oct. 24, 2018",DRQ,35780000.0
20,"Sept. 30, 2018",DRQ,36150000.0
21,"July 23, 2018",DRQ,37550000.0
22,"June 30, 2018",DRQ,37530000.0
23,"April 26, 2018",DRQ,38140000.0
24,"April 25, 2018",DRQ,38140000.0
0,"Nov. 9, 2020",DUOT,3534000.0
1,"Oct. 9, 2020",DUOT,3533000.0
2,"Sept. 30, 2020",DUOT,3534000.0
3,"Aug. 31, 2020",DUOT,3533000.0
4,"Aug. 11, 2020",DUOT,3526000.0
5,"June 30, 2020",DUOT,3526000.0
6,"May 15, 2020",DUOT,3524000.0
7,"May 11, 2020",DUOT,3524000.0
8,"March 31, 2020",DUOT,3524000.0
9,"March 27, 2020",DUOT,3524000.0
10,"March 16, 2020",DUOT,3524000.0
11,"March 13, 2020",DUOT,3524000.0
12,"Feb. 21, 2020",DUOT,3524000.0
13,"Feb. 18, 2020",DUOT,3332000.0
14,"Feb. 12, 2020",DUOT,1982000.0
15,"Jan. 17, 2020",DUOT,1980000.0
16,"Jan. 16, 2020",DUOT,1980000.0
17,"Dec. 31, 2019",DUOT,1981000.0
18,"Nov. 11, 2019",DUOT,1980000.0
19,"Sept. 30, 2019",DUOT,1925000.0
20,"Aug. 28, 2019",DUOT,1819000.0
21,"Aug. 12, 2019",DUOT,1816000.0
22,"June 30, 2019",DUOT,1796000.0
23,"June 3, 2019",DUOT,1760000.0
24,"May 10, 2019",DUOT,1720000.0
0,"Jan. 4, 2021",BHVN,60150000.0
1,"Nov. 5, 2020",BHVN,59940000.0
2,"Sept. 30, 2020",BHVN,59710000.0
3,"Aug. 6, 2020",BHVN,59690000.0
4,"June 30, 2020",BHVN,59530000.0
5,"May 5, 2020",BHVN,58530000.0
6,"March 31, 2020",BHVN,58390000.0
7,"March 17, 2020",BHVN,58290000.0
8,"Feb. 25, 2020",BHVN,57800000.0
9,"Feb. 21, 2020",BHVN,58280000.0
10,"Jan. 30, 2020",BHVN,57070000.0
11,"Dec. 31, 2019",BHVN,52390000.0
12,"Oct. 30, 2019",BHVN,52240000.0
13,"Sept. 30, 2019",BHVN,52220000.0
14,"Aug. 7, 2019",BHVN,52150000.0
15,"July 18, 2019",BHVN,52030000.0
16,"June 30, 2019",BHVN,51500000.0
17,"June 21, 2019",BHVN,51500000.0
18,"June 13, 2019",BHVN,44520000.0
19,"May 6, 2019",BHVN,44400000.0
20,"March 31, 2019",BHVN,44280000.0
21,"March 28, 2019",BHVN,44280000.0
0,"Nov. 12, 2020",DSSI,40440000.0
1,"Sept. 30, 2020",DSSI,39920000.0
2,"Aug. 13, 2020",DSSI,40440000.0
3,"June 30, 2020",DSSI,39910000.0
4,"May 8, 2020",DSSI,40450000.0
5,"April 13, 2020",DSSI,40330000.0
6,"April 6, 2020",DSSI,40310000.0
7,"March 31, 2020",DSSI,39890000.0
8,"March 20, 2020",DSSI,40320000.0
9,"Dec. 31, 2019",DSSI,39890000.0
10,"Nov. 12, 2019",DSSI,40450000.0
0,"Oct. 30, 2020",FFIC,28220000.0
1,"Sept. 30, 2020",FFIC,28220000.0
2,"Sept. 17, 2020",FFIC,28220000.0
3,"July 31, 2020",FFIC,28220000.0
4,"June 30, 2020",FFIC,28220000.0
5,"April 30, 2020",FFIC,28210000.0
6,"March 31, 2020",FFIC,28210000.0
7,"March 30, 2020",FFIC,28210000.0
8,"March 11, 2020",FFIC,28290000.0
9,"Feb. 28, 2020",FFIC,28340000.0
10,"Jan. 15, 2020",FFIC,28160000.0
11,"Jan. 7, 2020",FFIC,28160000.0
12,"Dec. 31, 2019",FFIC,28160000.0
13,"Oct. 31, 2019",FFIC,28160000.0
14,"Oct. 24, 2019",FFIC,28160000.0
15,"Sept. 30, 2019",FFIC,28160000.0
16,"July 31, 2019",FFIC,28190000.0
17,"June 30, 2019",FFIC,28190000.0
18,"April 30, 2019",FFIC,28190000.0
19,"April 4, 2019",FFIC,28190000.0
20,"March 31, 2019",FFIC,28190000.0
21,"March 1, 2019",FFIC,28190000.0
22,"Feb. 28, 2019",FFIC,28190000.0
23,"Dec. 31, 2018",FFIC,27980000.0
24,"Oct. 31, 2018",FFIC,28000000.0
0,"Nov. 30, 2020",JMIA,89200000.0
1,"Oct. 1, 2020",JMIA,81230000.0
2,"Sept. 30, 2020",JMIA,81080000.0
3,"June 9, 2020",JMIA,78410000.0
0,"Dec. 16, 2020",LXRX,141500000.0
1,"Dec. 11, 2020",LXRX,121180000.0
2,"Oct. 26, 2020",LXRX,117470000.0
3,"Sept. 30, 2020",LXRX,116440000.0
4,"July 24, 2020",LXRX,107110000.0
5,"June 30, 2020",LXRX,107100000.0
6,"April 23, 2020",LXRX,106970000.0
7,"March 31, 2020",LXRX,106970000.0
8,"March 6, 2020",LXRX,106970000.0
9,"Feb. 24, 2020",LXRX,106270000.0
10,"Dec. 31, 2019",LXRX,106270000.0
11,"Nov. 4, 2019",LXRX,106270000.0
12,"Sept. 30, 2019",LXRX,106270000.0
13,"July 29, 2019",LXRX,106270000.0
14,"June 30, 2019",LXRX,106270000.0
15,"April 29, 2019",LXRX,106270000.0
16,"March 31, 2019",LXRX,106270000.0
17,"March 8, 2019",LXRX,106270000.0
18,"Feb. 25, 2019",LXRX,105930000.0
19,"Dec. 31, 2018",LXRX,105930000.0
20,"Oct. 29, 2018",LXRX,105930000.0
21,"Sept. 30, 2018",LXRX,105900000.0
22,"July 26, 2018",LXRX,105880000.0
23,"June 30, 2018",LXRX,105880000.0
24,"April 30, 2018",LXRX,105830000.0
0,"Dec. 31, 2020",SPRB,23260000.0
1,"Nov. 9, 2020",SPRB,23210000.0
2,"Oct. 14, 2020",SPRB,23210000.0
0,"Sept. 30, 2020",ORI,304060000.0
1,"June 30, 2020",ORI,304040000.0
2,"March 31, 2020",ORI,303990000.0
3,"March 24, 2020",ORI,303930000.0
4,"March 6, 2020",ORI,303930000.0
5,"Jan. 31, 2020",ORI,303790000.0
6,"Dec. 31, 2019",ORI,303650000.0
7,"Sept. 30, 2019",ORI,303570000.0
8,"June 30, 2019",ORI,303200000.0
9,"March 31, 2019",ORI,302950000.0
10,"March 29, 2019",ORI,302920000.0
11,"Jan. 31, 2019",ORI,302780000.0
12,"Dec. 31, 2018",ORI,302710000.0
13,"Sept. 30, 2018",ORI,302640000.0
14,"June 30, 2018",ORI,302460000.0
15,"March 31, 2018",ORI,302190000.0
16,"March 29, 2018",ORI,302190000.0
17,"March 15, 2018",ORI,301900000.0
18,"Jan. 31, 2018",ORI,269350000.0
19,"Dec. 31, 2017",ORI,269240000.0
20,"Sept. 30, 2017",ORI,261529999.99999997
21,"June 30, 2017",ORI,263690000.0
22,"March 31, 2017",ORI,263589999.99999997
23,"Jan. 31, 2017",ORI,262810000.0
24,"Dec. 31, 2016",ORI,262720000.00000003
0,"Oct. 22, 2020",AAME,20410000.0
1,"Sept. 30, 2020",AAME,20410000.0
2,"July 24, 2020",AAME,20450000.0
3,"June 30, 2020",AAME,20450000.0
4,"March 31, 2020",AAME,20440000.0
5,"March 13, 2020",AAME,20470000.0
6,"Dec. 31, 2019",AAME,20470000.0
7,"Oct. 23, 2019",AAME,20480000.0
8,"Sept. 30, 2019",AAME,20480000.0
9,"July 26, 2019",AAME,20160000.0
10,"June 30, 2019",AAME,20160000.0
11,"May 2, 2019",AAME,20140000.0
12,"March 31, 2019",AAME,20150000.0
13,"March 15, 2019",AAME,20150000.0
14,"Dec. 31, 2018",AAME,20170000.0
15,"Nov. 2, 2018",AAME,20200000.0
16,"Sept. 30, 2018",AAME,20220000.0
17,"Aug. 3, 2018",AAME,20250000.0
18,"June 30, 2018",AAME,20260000.0
19,"May 7, 2018",AAME,20260000.0
20,"March 31, 2018",AAME,20370000.0
21,"March 23, 2018",AAME,20400000.0
22,"March 14, 2018",AAME,20400000.0
23,"Dec. 31, 2017",AAME,20450000.0
24,"Nov. 7, 2017",AAME,20440000.0
0,"Nov. 9, 2020",AHAC,12860000.0
0,"Nov. 10, 2020",OXBR,5734000.0
1,"Sept. 30, 2020",OXBR,5734000.0
2,"Aug. 10, 2020",OXBR,5734000.0
3,"June 30, 2020",OXBR,5734000.0
4,"May 14, 2020",OXBR,5734000.0
5,"April 9, 2020",OXBR,5734000.0
6,"March 31, 2020",OXBR,5734000.0
7,"March 23, 2020",OXBR,5734000.0
8,"Dec. 31, 2019",OXBR,5734000.0
9,"Nov. 4, 2019",OXBR,5734000.0
10,"Sept. 30, 2019",OXBR,5734000.0
11,"Aug. 6, 2019",OXBR,5734000.0
12,"June 30, 2019",OXBR,5734000.0
13,"May 14, 2019",OXBR,5734000.0
14,"April 3, 2019",OXBR,5734000.0
15,"March 31, 2019",OXBR,5734000.0
16,"March 19, 2019",OXBR,5734000.0
17,"Dec. 31, 2018",OXBR,5734000.0
18,"Nov. 12, 2018",OXBR,5734000.0
19,"Sept. 30, 2018",OXBR,5734000.0
20,"Aug. 14, 2018",OXBR,5734000.0
21,"June 30, 2018",OXBR,5734000.0
22,"May 11, 2018",OXBR,5734000.0
23,"April 3, 2018",OXBR,5734000.0
24,"March 31, 2018",OXBR,5734000.0
0,"Nov. 12, 2020",MMX,140490000.0
1,"Oct. 29, 2020",MMX,140140000.0
2,"Aug. 12, 2020",MMX,128139999.99999999
3,"June 5, 2020",MMX,128009999.99999999
4,"May 28, 2020",MMX,119760000.0
5,"May 26, 2020",MMX,119760000.0
6,"May 14, 2020",MMX,119770000.0
7,"May 11, 2020",MMX,119760000.0
8,"March 4, 2020",MMX,119760000.0
9,"Dec. 31, 2019",MMX,119580000.0
10,"Dec. 19, 2019",MMX,119500000.0
11,"Nov. 11, 2019",MMX,108030000.0
12,"Sept. 13, 2019",MMX,108030000.0
13,"June 30, 2019",MMX,108010000.0
14,"May 23, 2019",MMX,107950000.0
15,"May 22, 2019",MMX,107950000.0
16,"May 15, 2019",MMX,107950000.0
17,"April 23, 2019",MMX,107950000.0
18,"April 4, 2019",MMX,107840000.0
19,"March 31, 2019",MMX,107840000.0
20,"Dec. 31, 2018",MMX,107720000.0
21,"Sept. 30, 2018",MMX,107720000.0
22,"July 3, 2018",MMX,107200000.0
23,"June 30, 2018",MMX,107210000.0
24,"May 29, 2018",MMX,77040000.0
0,"Oct. 23, 2020",L,274870000.0
1,"Sept. 30, 2020",L,275040000.0
2,"Sept. 16, 2020",L,275740000.0
3,"July 24, 2020",L,280440000.0
4,"June 30, 2020",L,280440000.0
5,"April 24, 2020",L,281430000.0
6,"March 31, 2020",L,281430000.0
7,"March 17, 2020",L,283140000.0
8,"Feb. 7, 2020",L,287770000.0
9,"Dec. 31, 2019",L,290970000.0
10,"Oct. 25, 2019",L,297440000.0
11,"Sept. 30, 2019",L,299230000.0
12,"July 26, 2019",L,302380000.0
13,"June 30, 2019",L,302600000.0
14,"April 26, 2019",L,304510000.0
15,"April 19, 2019",L,304890000.0
16,"March 31, 2019",L,305510000.0
17,"March 19, 2019",L,306400000.0
18,"Feb. 8, 2019",L,311200000.0
19,"Feb. 1, 2019",L,311300000.0
20,"Dec. 31, 2018",L,312070000.0
21,"Oct. 26, 2018",L,314190000.0
22,"Sept. 30, 2018",L,314940000.0
23,"July 20, 2018",L,315980000.0
24,"June 30, 2018",L,316670000.0
0,"Oct. 23, 2020",AX,59050000.0
1,"Sept. 30, 2020",AX,59220000.0
2,"Aug. 28, 2020",AX,59700000.0
3,"Aug. 21, 2020",AX,59510000.0
4,"June 30, 2020",AX,59610000.0
5,"April 24, 2020",AX,59660000.0
6,"March 31, 2020",AX,59650000.0
7,"Jan. 22, 2020",AX,61350000.0
8,"Dec. 31, 2019",AX,61340000.0
9,"Oct. 25, 2019",AX,61290000.0
10,"Sept. 30, 2019",AX,61290000.0
11,"Aug. 30, 2019",AX,61260000.0
12,"Aug. 23, 2019",AX,61240000.0
13,"June 30, 2019",AX,61130000.0
14,"April 23, 2019",AX,61290000.0
15,"March 31, 2019",AX,61290000.0
16,"Jan. 24, 2019",AX,61220000.0
17,"Dec. 31, 2018",AX,61210000.0
18,"Oct. 19, 2018",AX,62830000.0
19,"Sept. 30, 2018",AX,62830000.0
20,"Aug. 31, 2018",AX,62830000.0
21,"Aug. 17, 2018",AX,62780000.0
22,"June 30, 2018",AX,62690000.0
23,"April 19, 2018",AX,62550000.0
24,"March 31, 2018",AX,62550000.0
0,"Oct. 29, 2020",WEX,44130000.0
1,"Sept. 30, 2020",WEX,44120000.0
2,"July 29, 2020",WEX,44090000.0
3,"July 1, 2020",WEX,44100000.0
4,"June 30, 2020",WEX,43520000.0
5,"June 20, 2020",WEX,43520000.0
6,"May 1, 2020",WEX,43510000.0
7,"March 31, 2020",WEX,43510000.0
8,"March 17, 2020",WEX,43360000.0
9,"Feb. 21, 2020",WEX,43340000.0
10,"Dec. 31, 2019",WEX,43320000.0
11,"Oct. 31, 2019",WEX,43290000.0
12,"Sept. 30, 2019",WEX,43290000.0
13,"July 30, 2019",WEX,43280000.0
14,"June 30, 2019",WEX,43270000.0
15,"April 30, 2019",WEX,43250000.0
16,"March 31, 2019",WEX,43250000.0
17,"March 22, 2019",WEX,43250000.0
18,"March 12, 2019",WEX,43140000.0
19,"Dec. 31, 2018",WEX,43130000.0
20,"Oct. 31, 2018",WEX,43100000.0
21,"Sept. 30, 2018",WEX,43100000.0
22,"July 31, 2018",WEX,43090000.0
23,"June 30, 2018",WEX,43090000.0
24,"May 3, 2018",WEX,43080000.0
0,"Oct. 19, 2020",GPK,270780000.0
1,"Sept. 30, 2020",GPK,272540000.0
2,"July 20, 2020",GPK,278840000.0
3,"June 30, 2020",GPK,278850000.0
4,"April 20, 2020",GPK,279320000.0
5,"March 31, 2020",GPK,281780000.0
6,"March 26, 2020",GPK,282390000.0
7,"Feb. 7, 2020",GPK,290320000.0
8,"Dec. 31, 2019",GPK,290250000.0
9,"Oct. 21, 2019",GPK,290250000.0
10,"Sept. 30, 2019",GPK,290240000.0
11,"July 22, 2019",GPK,293970000.0
12,"June 30, 2019",GPK,293970000.0
13,"April 22, 2019",GPK,295280000.0
14,"March 31, 2019",GPK,295340000.0
15,"March 25, 2019",GPK,295590000.0
16,"Feb. 11, 2019",GPK,297190000.0
17,"Dec. 31, 2018",GPK,299890000.0
18,"Oct. 19, 2018",GPK,310370000.0
19,"Sept. 30, 2018",GPK,310340000.0
20,"July 20, 2018",GPK,310340000.0
21,"June 30, 2018",GPK,310340000.0
22,"April 23, 2018",GPK,310280000.0
23,"March 31, 2018",GPK,310280000.0
24,"March 26, 2018",GPK,310280000.0
0,"Oct. 30, 2020",LMST,7500000.0
1,"Sept. 30, 2020",LMST,7499000.0
2,"July 31, 2020",LMST,7499000.0
3,"July 22, 2020",LMST,7499000.0
4,"July 21, 2020",LMST,7499000.0
5,"June 30, 2020",LMST,7486000.0
6,"April 30, 2020",LMST,7489000.0
7,"April 23, 2020",LMST,7489000.0
8,"March 31, 2020",LMST,7489000.0
9,"Feb. 28, 2020",LMST,7491000.0
10,"Dec. 31, 2019",LMST,7472000.0
11,"Oct. 31, 2019",LMST,7471000.0
12,"Sept. 30, 2019",LMST,7472000.0
13,"July 31, 2019",LMST,7471000.0
14,"July 23, 2019",LMST,7461000.0
15,"June 30, 2019",LMST,7458000.0
16,"April 30, 2019",LMST,7461000.0
17,"April 23, 2019",LMST,7461000.0
18,"March 31, 2019",LMST,7461000.0
19,"Feb. 28, 2019",LMST,7482000.0
20,"Dec. 31, 2018",LMST,7463000.0
21,"Oct. 31, 2018",LMST,7457000.0
22,"Sept. 30, 2018",LMST,7457000.0
23,"July 31, 2018",LMST,7455000.0
24,"June 30, 2018",LMST,7455000.0
0,"Jan. 20, 2021",GCBC,8513000.0
1,"Nov. 10, 2020",GCBC,8513000.0
2,"Oct. 21, 2020",GCBC,8513000.0
3,"Sept. 30, 2020",GCBC,8513000.0
4,"Sept. 21, 2020",GCBC,8513000.0
5,"Sept. 17, 2020",GCBC,8513000.0
6,"Sept. 11, 2020",GCBC,8513000.0
7,"July 22, 2020",GCBC,8513000.0
8,"June 30, 2020",GCBC,8513000.0
9,"May 6, 2020",GCBC,8513000.0
10,"April 23, 2020",GCBC,8513000.0
11,"March 31, 2020",GCBC,8513000.0
12,"Feb. 6, 2020",GCBC,8536000.0
13,"Dec. 31, 2019",GCBC,8536000.0
14,"Nov. 8, 2019",GCBC,8537000.0
15,"Oct. 16, 2019",GCBC,8538000.0
16,"Sept. 30, 2019",GCBC,8538000.0
17,"Sept. 12, 2019",GCBC,8538000.0
18,"Sept. 6, 2019",GCBC,8538000.0
19,"July 17, 2019",GCBC,8538000.0
20,"June 30, 2019",GCBC,8538000.0
21,"May 9, 2019",GCBC,8538000.0
22,"March 31, 2019",GCBC,8538000.0
23,"Feb. 8, 2019",GCBC,8538000.0
24,"Jan. 16, 2019",GCBC,8538000.0
0,"Dec. 22, 2020",NLSN,357680000.0
1,"Sept. 30, 2020",NLSN,357000000.0
2,"June 30, 2020",NLSN,356750000.0
3,"March 31, 2020",NLSN,356480000.0
4,"March 20, 2020",NLSN,356480000.0
5,"March 1, 2020",NLSN,356430000.0
6,"Jan. 31, 2020",NLSN,356370000.0
7,"Dec. 31, 2019",NLSN,356150000.0
8,"Sept. 30, 2019",NLSN,355810000.0
9,"June 30, 2019",NLSN,355670000.0
10,"March 31, 2019",NLSN,355490000.0
11,"March 22, 2019",NLSN,355490000.0
12,"March 1, 2019",NLSN,355490000.0
13,"Jan. 31, 2019",NLSN,355450000.0
14,"Dec. 31, 2018",NLSN,355270000.0
15,"Sept. 30, 2018",NLSN,354980000.0
16,"June 30, 2018",NLSN,355210000.0
17,"March 31, 2018",NLSN,356230000.0
18,"March 23, 2018",NLSN,356320000.0
19,"March 1, 2018",NLSN,356270000.0
20,"Jan. 31, 2018",NLSN,356640000.0
21,"Dec. 31, 2017",NLSN,355940000.0
22,"Sept. 30, 2017",NLSN,356170000.0
23,"June 30, 2017",NLSN,356580000.0
24,"March 31, 2017",NLSN,357300000.0
0,"Oct. 16, 2020",HAL,884010000.0
1,"Sept. 30, 2020",HAL,883000000.0
2,"July 17, 2020",HAL,878470000.0
3,"June 30, 2020",HAL,877000000.0
4,"April 17, 2020",HAL,877280000.0
5,"March 31, 2020",HAL,874000000.0
6,"March 20, 2020",HAL,873350000.0
7,"Feb. 7, 2020",HAL,879910000.0
8,"Dec. 31, 2019",HAL,878000000.0
9,"Oct. 18, 2019",HAL,877800000.0
10,"Sept. 30, 2019",HAL,876000000.0
11,"July 19, 2019",HAL,875930000.0
12,"June 30, 2019",HAL,874000000.0
13,"April 19, 2019",HAL,873980000.0
14,"March 31, 2019",HAL,872000000.0
15,"March 18, 2019",HAL,872760000.0
16,"Feb. 8, 2019",HAL,872540000.0
17,"Dec. 31, 2018",HAL,871000000.0
18,"Oct. 19, 2018",HAL,876050000.0
19,"Sept. 30, 2018",HAL,876000000.0
20,"July 20, 2018",HAL,879900000.0
21,"June 30, 2018",HAL,879000000.0
22,"April 20, 2018",HAL,875980000.0
23,"March 31, 2018",HAL,875000000.0
24,"March 19, 2018",HAL,875150000.0
0,"Dec. 2, 2020",CPB,302940000.0
1,"Nov. 1, 2020",CPB,303000000.0
2,"Sept. 21, 2020",CPB,302270000.0
3,"Sept. 16, 2020",CPB,302270000.0
4,"Aug. 2, 2020",CPB,302000000.0
5,"May 27, 2020",CPB,302160000.0
6,"April 26, 2020",CPB,302000000.0
7,"Feb. 25, 2020",CPB,301740000.0
8,"Jan. 26, 2020",CPB,302000000.0
9,"Nov. 25, 2019",CPB,301660000.0
10,"Oct. 27, 2019",CPB,301000000.0
11,"Sept. 23, 2019",CPB,301190000.0
12,"Sept. 18, 2019",CPB,301190000.0
13,"July 28, 2019",CPB,301000000.0
14,"May 29, 2019",CPB,301150000.0
15,"April 28, 2019",CPB,301000000.0
16,"Feb. 28, 2019",CPB,301120000.0
17,"Jan. 27, 2019",CPB,301000000.0
18,"Nov. 29, 2018",CPB,301030000.0
19,"Oct. 28, 2018",CPB,301000000.0
20,"Sept. 28, 2018",CPB,300660000.0
21,"Sept. 17, 2018",CPB,300660000.0
22,"July 29, 2018",CPB,301000000.0
23,"May 31, 2018",CPB,300650000.0
24,"April 29, 2018",CPB,301000000.0
0,"Nov. 11, 2020",SQBG,1652000.0
1,"Sept. 30, 2020",SQBG,1651000.0
2,"Aug. 7, 2020",SQBG,1650000.0
3,"July 27, 2020",SQBG,1648000.0
4,"July 24, 2020",SQBG,1648000.0
5,"June 30, 2020",SQBG,1650000.0
6,"May 14, 2020",SQBG,1648000.0
7,"April 9, 2020",SQBG,1647000.0
8,"March 31, 2020",SQBG,1648000.0
9,"March 23, 2020",SQBG,1648000.0
10,"Dec. 31, 2019",SQBG,1644000.0
11,"Dec. 23, 2019",SQBG,1643000.0
12,"Nov. 1, 2019",SQBG,1638000.0
13,"Sept. 30, 2019",SQBG,1636000.0
14,"Aug. 2, 2019",SQBG,1635000.0
15,"June 30, 2019",SQBG,1635000.0
16,"May 2, 2019",SQBG,1616000.0
17,"April 17, 2019",SQBG,1615000.0
18,"March 31, 2019",SQBG,1616000.0
19,"Feb. 28, 2019",SQBG,1612000.0
20,"Dec. 31, 2018",SQBG,1608000.0
21,"Nov. 2, 2018",SQBG,1607000.0
22,"Sept. 30, 2018",SQBG,1607000.0
23,"Aug. 2, 2018",SQBG,1603000.0
24,"June 30, 2018",SQBG,1598000.0
0,"Nov. 23, 2020",TARS,20320000.0
1,"Oct. 16, 2020",TARS,19260000.0
0,"Dec. 23, 2020",IO,14990000.0
1,"Nov. 2, 2020",IO,14990000.0
2,"Sept. 30, 2020",IO,14320000.0
3,"Aug. 3, 2020",IO,15010000.0
4,"June 30, 2020",IO,14250000.0
5,"May 4, 2020",IO,15040000.0
6,"March 31, 2020",IO,14240000.0
7,"March 27, 2020",IO,15030000.0
8,"Feb. 3, 2020",IO,14220000.0
9,"Dec. 31, 2019",IO,14220000.0
10,"Nov. 8, 2019",IO,14200000.0
11,"Oct. 28, 2019",IO,14200000.0
12,"Sept. 30, 2019",IO,14200000.0
13,"July 29, 2019",IO,14180000.0
14,"June 30, 2019",IO,14170000.0
15,"April 29, 2019",IO,14070000.0
16,"March 31, 2019",IO,14070000.0
17,"March 29, 2019",IO,14960000.0
18,"Feb. 4, 2019",IO,14020000.0
19,"Dec. 31, 2018",IO,14020000.0
20,"Oct. 29, 2018",IO,14000000.0
21,"Sept. 30, 2018",IO,14000000.0
22,"July 30, 2018",IO,14000000.0
23,"June 30, 2018",IO,14000000.0
24,"May 1, 2018",IO,13910000.0
0,"Dec. 31, 2020",SRCE,25390000.0
1,"Oct. 16, 2020",SRCE,25550000.0
2,"Sept. 30, 2020",SRCE,25550000.0
3,"July 17, 2020",SRCE,25550000.0
4,"June 30, 2020",SRCE,25550000.0
5,"April 17, 2020",SRCE,25540000.0
6,"March 31, 2020",SRCE,25540000.0
7,"Feb. 14, 2020",SRCE,25530000.0
8,"Dec. 31, 2019",SRCE,25510000.0
9,"Oct. 11, 2019",SRCE,25510000.0
10,"Sept. 30, 2019",SRCE,25510000.0
11,"July 12, 2019",SRCE,25540000.0
12,"June 30, 2019",SRCE,25540000.0
13,"April 12, 2019",SRCE,25670000.0
14,"March 31, 2019",SRCE,25670000.0
15,"Feb. 15, 2019",SRCE,25800000.0
16,"Dec. 31, 2018",SRCE,25780000.0
17,"Oct. 12, 2018",SRCE,25970000.0
18,"Sept. 30, 2018",SRCE,25970000.0
19,"July 13, 2018",SRCE,25970000.0
20,"June 30, 2018",SRCE,25970000.0
21,"April 13, 2018",SRCE,25960000.0
22,"March 31, 2018",SRCE,25960000.0
23,"Feb. 16, 2018",SRCE,26890000.0
24,"Feb. 9, 2018",SRCE,25950000.0
0,"Nov. 27, 2020",AVGO,406710000.0
1,"Nov. 1, 2020",AVGO,407000000.0
2,"Aug. 28, 2020",AVGO,404500000.0
3,"Aug. 2, 2020",AVGO,404000000.0
4,"May 29, 2020",AVGO,402190000.0
5,"May 3, 2020",AVGO,402000000.0
6,"Feb. 28, 2020",AVGO,399790000.0
7,"Feb. 6, 2020",AVGO,399460000.0
8,"Feb. 2, 2020",AVGO,399000000.0
9,"Nov. 29, 2019",AVGO,397790000.0
10,"Nov. 3, 2019",AVGO,398000000.0
11,"Aug. 30, 2019",AVGO,396670000.0
12,"Aug. 4, 2019",AVGO,397610000.0
13,"May 31, 2019",AVGO,398070000.0
14,"May 5, 2019",AVGO,399000000.0
15,"March 1, 2019",AVGO,395850000.0
16,"Feb. 11, 2019",AVGO,396100000.0
17,"Feb. 3, 2019",AVGO,396000000.0
18,"Nov. 30, 2018",AVGO,407270000.0
19,"Nov. 4, 2018",AVGO,408000000.0
20,"Aug. 31, 2018",AVGO,413450000.0
21,"Aug. 5, 2018",AVGO,413000000.0
22,"June 1, 2018",AVGO,431680000.0
23,"May 6, 2018",AVGO,436000000.0
24,"March 5, 2018",AVGO,410750000.0
0,"Oct. 22, 2020",PRO,43440000.0
1,"Sept. 30, 2020",PRO,43350000.0
2,"July 23, 2020",PRO,43340000.0
3,"June 30, 2020",PRO,43300000.0
4,"April 27, 2020",PRO,43290000.0
5,"March 31, 2020",PRO,43290000.0
6,"March 5, 2020",PRO,43280000.0
7,"Feb. 10, 2020",PRO,43010000.0
8,"Dec. 31, 2019",PRO,42630000.0
9,"Oct. 30, 2019",PRO,44340000.0
10,"Oct. 21, 2019",PRO,42080000.0
11,"Sept. 30, 2019",PRO,42040000.0
12,"July 22, 2019",PRO,40220000.0
13,"June 30, 2019",PRO,40180000.0
14,"May 16, 2019",PRO,40050000.0
15,"April 22, 2019",PRO,37870000.0
16,"March 31, 2019",PRO,37870000.0
17,"March 15, 2019",PRO,37680000.0
18,"Feb. 11, 2019",PRO,37480000.0
19,"Dec. 31, 2018",PRO,37160000.0
20,"Oct. 22, 2018",PRO,37150000.0
21,"Sept. 30, 2018",PRO,37140000.0
22,"Aug. 20, 2018",PRO,37130000.0
23,"Aug. 10, 2018",PRO,32759999.999999996
24,"July 23, 2018",PRO,32750000.0
0,"Oct. 16, 2020",PI,23090000.0
1,"Sept. 30, 2020",PI,23000000.0
2,"July 17, 2020",PI,22860000.0
3,"June 30, 2020",PI,22790000.0
4,"April 17, 2020",PI,22680000.0
5,"April 13, 2020",PI,22680000.0
6,"April 8, 2020",PI,22680000.0
7,"March 31, 2020",PI,22680000.0
8,"Jan. 31, 2020",PI,22280000.0
9,"Dec. 31, 2019",PI,22220000.0
10,"Sept. 30, 2019",PI,22130000.0
11,"Aug. 30, 2019",PI,22120000.0
12,"June 30, 2019",PI,21760000.0
13,"March 31, 2019",PI,21630000.0
14,"Jan. 31, 2019",PI,21490000.0
15,"Dec. 31, 2018",PI,21490000.0
16,"Oct. 24, 2018",PI,21470000.0
17,"Sept. 30, 2018",PI,21480000.0
18,"Sept. 6, 2018",PI,24410000.0
